,0
7243,14542
7244,3416
7245,14355
7246,4630
7247,3606
7248,12526
7249,12738
7250,3850
7251,13745
7252,14078
7253,13012
7254,9732
7255,379
7256,12619
7257,14626
7258,1388
7259,12165
7260,1304
7261,15293
7262,4863
7263,14582
7264,4923
7265,1861
7266,7484
7267,12546
7268,3101
7269,4399
7270,6144
7271,1876
7272,13818
7273,2076
7274,8480
7275,9277
7276,2054
7277,12225
7278,11846
7279,9220
7280,2796
7281,868
7282,12089
7283,3814
7284,7583
7285,11926
7286,12792
7287,2988
7288,2768
7289,3390
7290,12977
7291,4450
7292,8508
7293,14514
7294,193
7295,12953
7296,13209
7297,2243
7298,1671
7299,8091
7300,11978
7301,1090
7302,3074
7303,15331
7304,3788
7305,5521
7306,438
7307,5854
7308,3495
7309,2113
7310,7882
7311,1510
7312,243
7313,15302
7314,9360
7315,7735
7316,8968
7317,8161
7318,6857
7319,9158
7320,10234
7321,14548
7322,7330
7323,13642
7324,3731
7325,6276
7326,4617
7327,633
7328,11296
7329,3047
7330,8290
7331,168
7332,5323
7333,6052
7334,6991
7335,10135
7336,8999
7337,5943
7338,10185
7339,813
7340,214
7341,6409
7342,11676
7343,10864
7344,6241
7345,5588
7346,7477
7347,14054
7348,4336
7349,13188
7350,1818
7351,780
7352,5759
7353,4562
7354,11389
7355,10202
7356,10955
7357,11039
7358,14974
7359,651
7360,3335
7361,2059
7362,6679
7363,14031
7364,8722
7365,14175
7366,4840
7367,14220
7368,7109
7369,3339
7370,15495
7371,9857
7372,5468
7373,9161
7374,14523
7375,10996
7376,7858
7377,2085
7378,12690
7379,8576
7380,1141
7381,12577
7382,10939
7383,6234
7384,13802
7385,6224
7386,14388
7387,1700
7388,8541
7389,5646
7390,14100
7391,11734
7392,10354
7393,6300
7394,1789
7395,2165
7396,12494
7397,11255
7398,8023
7399,5658
7400,13533
7401,14531
7402,11394
7403,7601
7404,8654
7405,6851
7406,7517
7407,13283
7408,15600
7409,10676
7410,7863
7411,15243
7412,5836
7413,4504
7414,8569
7415,5350
7416,6236
7417,6488
7418,13419
7419,4518
7420,13289
7421,2991
7422,2017
7423,12903
7424,13178
7425,15108
7426,3837
7427,1251
7428,12552
7429,11064
7430,6583
7431,2147
7432,9953
7433,4672
7434,4174
7435,5882
7436,9710
7437,5607
7438,3214
7439,4324
7440,2531
7441,4394
7442,9631
7443,2411
7444,5472
7445,14481
7446,4493
7447,4723
7448,12933
7449,8534
7450,5342
7451,14280
7452,10474
7453,12439
7454,9812
7455,6429
7456,7550
7457,8086
7458,8436
7459,15023
7460,11327
7461,4873
7462,6754
7463,11806
7464,7466
7465,7541
7466,12797
7467,8918
7468,1394
7469,10080
7470,12447
7471,15278
7472,12347
7473,15231
7474,3602
7475,15563
7476,10263
7477,13222
7478,12613
7479,15156
7480,3464
7481,10204
7482,13526
7483,12290
7484,5650
7485,671
7486,9935
7487,15235
7488,4422
7489,11135
7490,3317
7491,13853
7492,9883
7493,9147
7494,3474
7495,10384
7496,10828
7497,5485
7498,5595
7499,15674
7500,3367
7501,2066
7502,13464
7503,2607
7504,359
7505,7328
7506,12444
7507,14485
7508,9898
7509,1650
7510,7977
7511,7548
7512,4550
7513,3663
7514,13614
7515,8553
7516,2696
7517,10821
7518,4951
7519,181
7520,7590
7521,4977
7522,4228
7523,10968
7524,332
7525,12672
7526,8723
7527,14786
7528,13026
7529,13050
7530,9223
7531,12555
7532,11242
7533,10838
7534,190
7535,2982
7536,10599
7537,9744
7538,3739
7539,817
7540,7656
7541,1870
7542,5634
7543,7273
7544,3173
7545,4641
7546,4213
7547,7792
7548,7
7549,12801
7550,11908
7551,5469
7552,11473
7553,11618
7554,5751
7555,14551
7556,12536
7557,7608
7558,10267
7559,15712
7560,5906
7561,1033
7562,1548
7563,6979
7564,13148
7565,12478
7566,10269
7567,13531
7568,233
7569,1940
7570,2039
7571,6675
7572,5993
7573,10668
7574,14345
7575,14950
7576,11188
7577,12542
7578,15104
7579,11661
7580,6086
7581,14245
7582,5343
7583,7321
7584,1263
7585,6308
7586,8228
7587,2481
7588,6602
7589,4346
7590,9063
7591,13089
7592,2490
7593,49
7594,8663
7595,14655
7596,9103
7597,10372
7598,14910
7599,4543
7600,4319
7601,6717
7602,15731
7603,4019
7604,2932
7605,11477
7606,8490
7607,2331
7608,5616
7609,14344
7610,4511
7611,6623
7612,12149
7613,4103
7614,6738
7615,14958
7616,1874
7617,13708
7618,13405
7619,8242
7620,8705
7621,7675
7622,13927
7623,13550
7624,10980
7625,5803
7626,15657
7627,3061
7628,14790
7629,701
7630,9803
7631,6309
7632,8116
7633,1004
7634,4496
7635,8140
7636,14535
7637,13898
7638,14985
7639,15212
7640,5857
7641,9925
7642,1879
7643,4854
7644,9885
7645,10631
7646,3690
7647,9487
7648,2885
7649,14218
7650,6726
7651,3856
7652,14627
7653,2464
7654,6646
7655,887
7656,433
7657,3974
7658,5780
7659,13393
7660,3189
7661,11649
7662,3029
7663,1733
7664,13176
7665,13814
7666,11592
7667,15091
7668,12126
7669,4517
7670,9343
7671,649
7672,7198
7673,13322
7674,6817
7675,6493
7676,522
7677,5020
7678,9417
7679,2943
7680,6073
7681,13180
7682,7736
7683,6964
7684,3876
7685,608
7686,4829
7687,1634
7688,5589
7689,179
7690,322
7691,13114
7692,12345
7693,5833
7694,10781
7695,12105
7696,4144
7697,8317
7698,1962
7699,10958
7700,8656
7701,1950
7702,11596
7703,1290
7704,5937
7705,5080
7706,14303
7707,7120
7708,2742
7709,7909
7710,14724
7711,13372
7712,4557
7713,6286
7714,6765
7715,1193
7716,8750
7717,7992
7718,4931
7719,5030
7720,13357
7721,14630
7722,10238
7723,13629
7724,7181
7725,13233
7726,7511
7727,12520
7728,202
7729,13624
7730,5637
7731,9963
7732,6567
7733,4831
7734,12138
7735,10924
7736,11999
7737,1915
7738,6522
7739,13165
7740,7803
7741,15054
7742,14718
7743,1210
7744,9830
7745,12729
7746,555
7747,3746
7748,15462
7749,1151
7750,14995
7751,10702
7752,15153
7753,340
7754,10689
7755,1588
7756,9765
7757,9261
7758,10054
7759,7454
7760,5188
7761,13127
7762,5069
7763,13363
7764,10441
7765,2150
7766,5382
7767,881
7768,1956
7769,1862
7770,388
7771,14475
7772,8531
7773,1036
7774,1603
7775,8515
7776,1559
7777,9088
7778,5277
7779,4194
7780,15040
7781,3552
7782,1354
7783,6287
7784,6779
7785,4827
7786,13503
7787,9815
7788,6890
7789,13576
7790,14503
7791,3221
7792,1654
7793,2389
7794,7221
7795,9052
7796,2771
7797,13958
7798,12071
7799,4696
7800,15250
7801,5316
7802,2078
7803,12541
7804,11487
7805,6238
7806,14822
7807,14714
7808,7964
7809,4770
7810,9442
7811,5194
7812,8308
7813,6426
7814,6468
7815,12855
7816,11301
7817,13167
7818,9993
7819,12129
7820,879
7821,6357
7822,15283
7823,10553
7824,6472
7825,13054
7826,13435
7827,13376
7828,14261
7829,398
7830,4318
7831,7690
7832,2440
7833,6854
7834,5390
7835,11276
7836,10193
7837,7405
7838,8627
7839,2167
7840,10304
7841,2698
7842,3382
7843,17
7844,10643
7845,466
7846,7383
7847,7799
7848,11273
7849,10225
7850,12256
7851,13091
7852,8194
7853,6880
7854,9351
7855,6687
7856,10589
7857,12694
7858,8675
7859,15670
7860,14789
7861,10158
7862,10010
7863,1155
7864,5750
7865,166
7866,3886
7867,7976
7868,8887
7869,5478
7870,10072
7871,7350
7872,11376
7873,1166
7874,7407
7875,14057
7876,5512
7877,8040
7878,9072
7879,13298
7880,8185
7881,1119
7882,11237
7883,5708
7884,7317
7885,15061
7886,12294
7887,14483
7888,6992
7889,8256
7890,10419
7891,5259
7892,3095
7893,5004
7894,14385
7895,6257
7896,11199
7897,3959
7898,475
7899,15323
7900,4316
7901,9316
7902,763
7903,3883
7904,1144
7905,2361
7906,9989
7907,3693
7908,11482
7909,1406
7910,8447
7911,306
7912,4503
7913,4470
7914,4184
7915,3927
7916,14439
7917,13084
7918,14410
7919,1249
7920,11595
7921,15635
7922,4169
7923,932
7924,8240
7925,13468
7926,3779
7927,5401
7928,6026
7929,6045
7930,13616
7931,10806
7932,631
7933,6288
7934,11637
7935,896
7936,2170
7937,4001
7938,11587
7939,9711
7940,4381
7941,956
7942,12003
7943,7838
7944,2931
7945,2985
7946,8042
7947,10503
7948,207
7949,2255
7950,7896
7951,8122
7952,5302
7953,5689
7954,9035
7955,5299
7956,15184
7957,3979
7958,13809
7959,12923
7960,4695
7961,5122
7962,10738
7963,3564
7964,15002
7965,1882
7966,308
7967,4229
7968,14418
7969,5380
7970,2465
7971,2454
7972,4983
7973,7389
7974,5674
7975,13803
7976,8707
7977,8046
7978,12406
7979,5267
7980,1334
7981,11292
7982,4722
7983,9492
7984,15455
7985,11530
7986,7200
7987,270
7988,6262
7989,7022
7990,1339
7991,2634
7992,3756
7993,1600
7994,13213
7995,14641
7996,188
7997,2321
7998,9356
7999,8205
8000,4530
8001,7940
8002,11362
8003,11856
8004,12252
8005,5704
8006,4273
8007,3880
8008,13146
8009,9844
8010,12948
8011,3620
8012,11080
8013,6736
8014,4732
8015,4436
8016,14963
8017,4627
8018,1996
8019,3793
8020,4106
8021,6244
8022,8305
8023,15147
8024,3847
8025,9840
8026,4211
8027,4802
8028,9112
8029,4963
8030,14256
8031,122
8032,4571
8033,12211
8034,8514
8035,2821
8036,4949
8037,2006
8038,7284
8039,14589
8040,4835
8041,9914
8042,3249
8043,6613
8044,1059
8045,7018
8046,4643
8047,14457
8048,6682
8049,5725
8050,14725
8051,10901
8052,14875
8053,11175
8054,4612
8055,809
8056,13277
8057,5446
8058,12663
8059,3005
8060,10772
8061,11156
8062,13457
8063,10289
8064,11310
8065,6155
8066,3923
8067,13680
8068,1476
8069,9562
8070,8689
8071,5414
8072,10460
8073,12503
8074,8379
8075,10778
8076,3667
8077,2835
8078,7951
8079,6428
8080,14588
8081,7090
8082,3277
8083,10849
8084,3345
8085,1666
8086,6051
8087,14831
8088,3351
8089,7687
8090,2865
8091,14801
8092,3210
8093,8688
8094,1164
8095,3150
8096,3825
8097,12367
8098,3192
8099,3687
8100,6907
8101,12241
8102,8094
8103,8958
8104,1535
8105,14668
8106,3601
8107,2949
8108,5240
8109,14163
8110,514
8111,7565
8112,9533
8113,11354
8114,10100
8115,13759
8116,8982
8117,5936
8118,8539
8119,6633
8120,12769
8121,1323
8122,14005
8123,9166
8124,1740
8125,13239
8126,6538
8127,2990
8128,5620
8129,14441
8130,13243
8131,10328
8132,13400
8133,435
8134,10165
8135,15545
8136,680
8137,2650
8138,1369
8139,2455
8140,9581
8141,14712
8142,6790
8143,4155
8144,323
8145,2945
8146,9401
8147,8783
8148,45
8149,5076
8150,2800
8151,8384
8152,154
8153,6446
8154,4769
8155,3356
8156,14272
8157,9528
8158,7853
8159,8220
8160,11705
8161,11356
8162,9994
8163,6383
8164,3707
8165,4639
8166,1890
8167,4303
8168,13253
8169,12600
8170,4406
8171,14008
8172,888
8173,11378
8174,13388
8175,9891
8176,10073
8177,10570
8178,2878
8179,8389
8180,13888
8181,9267
8182,8802
8183,6579
8184,8432
8185,7632
8186,8998
8187,4608
8188,5286
8189,7499
8190,15436
8191,13518
8192,12980
8193,1127
8194,6268
8195,8638
8196,9468
8197,14562
8198,11800
8199,5473
8200,2826
8201,2926
8202,10683
8203,995
8204,4308
8205,10660
8206,5442
8207,8233
8208,6407
8209,6233
8210,2156
8211,8751
8212,12310
8213,6936
8214,1635
8215,4053
8216,13471
8217,11222
8218,10644
8219,938
8220,6330
8221,3330
8222,9772
8223,2270
8224,3146
8225,7197
8226,9335
8227,8218
8228,14464
8229,9786
8230,13077
8231,6213
8232,14467
8233,11201
8234,2433
8235,5596
8236,6978
8237,11173
8238,13137
8239,11754
8240,7801
8241,3493
8242,5719
8243,4781
8244,788
8245,6911
8246,2676
8247,14271
8248,5470
8249,1814
8250,6544
8251,169
8252,294
8253,6418
8254,10733
8255,4547
8256,5
8257,7783
8258,10090
8259,12024
8260,1433
8261,2501
8262,14288
8263,6696
8264,14850
8265,12702
8266,7699
8267,14089
8268,610
8269,10261
8270,6280
8271,3757
8272,6055
8273,5005
8274,279
8275,3705
8276,10382
8277,9231
8278,13259
8279,8108
8280,5768
8281,14471
8282,11300
8283,1139
8284,10422
8285,8520
8286,3024
8287,1841
8288,10909
8289,2716
8290,1888
8291,232
8292,325
8293,3102
8294,12420
8295,12945
8296,4467
8297,12972
8298,15484
8299,12957
8300,15517
8301,10661
8302,9843
8303,3460
8304,5043
8305,14614
8306,8647
8307,4501
8308,3352
8309,9980
8310,3916
8311,14971
8312,15568
8313,8946
8314,416
8315,7809
8316,8215
8317,8566
8318,9057
8319,12518
8320,14872
8321,10017
8322,7082
8323,1295
8324,3574
8325,5643
8326,1196
8327,6255
8328,13801
8329,9045
8330,11985
8331,15143
8332,10011
8333,6476
8334,6394
8335,7272
8336,14400
8337,3149
8338,8410
8339,14791
8340,12317
8341,14149
8342,4088
8343,12946
8344,9614
8345,10685
8346,14011
8347,4320
8348,5557
8349,10610
8350,8287
8351,3020
8352,554
8353,708
8354,14346
8355,16
8356,3567
8357,1453
8358,4456
8359,4536
8360,68
8361,9218
8362,13649
8363,14255
8364,2201
8365,8966
8366,5964
8367,9049
8368,11620
8369,10026
8370,12182
8371,15148
8372,6273
8373,7613
8374,4790
8375,3485
8376,15168
8377,123
8378,11442
8379,13693
8380,1062
8381,5402
8382,8684
8383,3296
8384,3343
8385,6200
8386,4958
8387,983
8388,1068
8389,7186
8390,13822
8391,3212
8392,3006
8393,12103
8394,9497
8395,2286
8396,14777
8397,1762
8398,11034
8399,14960
8400,6643
8401,3271
8402,10035
8403,7373
8404,5054
8405,9548
8406,5810
8407,9037
8408,13599
8409,749
8410,6631
8411,11316
8412,9766
8413,5892
8414,13921
8415,200
8416,1837
8417,4975
8418,15591
8419,3291
8420,10888
8421,3081
8422,436
8423,12668
8424,6820
8425,8358
8426,4235
8427,2467
8428,1764
8429,2787
8430,8202
8431,192
8432,15181
8433,12880
8434,12805
8435,15046
8436,6647
8437,12122
8438,2994
8439,2675
8440,9679
8441,9246
8442,12979
8443,2051
8444,11635
8445,13839
8446,951
8447,3517
8448,2613
8449,3259
8450,6586
8451,10172
8452,1866
8453,11660
8454,10065
8455,10216
8456,1356
8457,12506
8458,7442
8459,13721
8460,6691
8461,6281
8462,8489
8463,12704
8464,3857
8465,2428
8466,4631
8467,6569
8468,2446
8469,14702
8470,8551
8471,8952
8472,10543
8473,2322
8474,15481
8475,8283
8476,3610
8477,797
8478,8325
8479,7609
8480,4157
8481,11600
8482,9257
8483,3822
8484,7037
8485,489
8486,5457
8487,13475
8488,9178
8489,8492
8490,483
8491,1786
8492,739
8493,1159
8494,5744
8495,3716
8496,10948
8497,8253
8498,11605
8499,8700
8500,4377
8501,10395
8502,496
8503,14922
8504,4912
8505,1991
8506,13225
8507,2172
8508,12155
8509,7888
8510,11709
8511,11873
8512,15569
8513,9471
8514,8557
8515,5490
8516,9646
8517,10922
8518,13768
8519,3990
8520,7428
8521,3444
8522,7776
8523,9374
8524,7955
8525,2805
8526,9733
8527,7724
8528,10600
8529,9516
8530,3786
8531,14938
8532,6896
8533,2592
8534,7697
8535,12736
8536,8827
8537,2211
8538,6014
8539,2365
8540,13224
8541,731
8542,12614
8543,9001
8544,7780
8545,12777
8546,8847
8547,2503
8548,569
8549,11407
8550,15417
8551,6808
8552,12778
8553,3718
8554,14343
8555,2976
8556,9067
8557,9824
8558,3999
8559,10831
8560,3478
8561,9641
8562,10761
8563,12107
8564,5921
8565,15090
8566,112
8567,15520
8568,10493
8569,9419
8570,12342
8571,2422
8572,336
8573,3983
8574,8517
8575,8188
8576,12053
8577,2924
8578,1277
8579,4707
8580,14528
8581,10121
8582,3815
8583,3023
8584,4344
8585,15382
8586,6003
8587,8019
8588,8743
8589,13587
8590,4606
8591,11259
8592,12605
8593,2103
8594,4541
8595,14042
8596,15214
8597,9221
8598,1051
8599,7241
8600,5972
8601,3421
8602,3913
8603,14068
8604,2309
8605,14826
8606,385
8607,4747
8608,14275
8609,13394
8610,1246
8611,5439
8612,4390
8613,7797
8614,1378
8615,15188
8616,5523
8617,6558
8618,13763
8619,9170
8620,5064
8621,7808
8622,15190
8623,4356
8624,11609
8625,160
8626,11025
8627,14384
8628,9851
8629,11998
8630,14012
8631,418
8632,3611
8633,15572
8634,11717
8635,12918
8636,5648
8637,12733
8638,6776
8639,1351
8640,14396
8641,10476
8642,11679
8643,10835
8644,131
8645,7106
8646,14155
8647,13638
8648,13585
8649,12268
8650,3742
8651,3307
8652,2807
8653,4521
8654,11191
8655,4208
8656,8666
8657,7844
8658,4866
8659,9534
8660,5424
8661,5288
8662,5688
8663,12638
8664,7429
8665,4443
8666,14856
8667,11190
8668,10457
8669,5088
8670,13275
8671,237
8672,1839
8673,11991
8674,1926
8675,2453
8676,1413
8677,10603
8678,4312
8679,9247
8680,13565
8681,3156
8682,11704
8683,14349
8684,15606
8685,8978
8686,6580
8687,12093
8688,3745
8689,14734
8690,11924
8691,14094
8692,5659
8693,12647
8694,10197
8695,7392
8696,2258
8697,10818
8698,9126
8699,305
8700,6421
8701,2177
8702,1503
8703,683
8704,7993
8705,3744
8706,1873
8707,10229
8708,2815
8709,9781
8710,5216
8711,2443
8712,5875
8713,9838
8714,8299
8715,12271
8716,14694
8717,1623
8718,8440
8719,11001
8720,9435
8721,1827
8722,15447
8723,12840
8724,15155
8725,10458
8726,1886
8727,15736
8728,2196
8729,9434
8730,13600
8731,6037
8732,12846
8733,15379
8734,2652
8735,1180
8736,1105
8737,10651
8738,4191
8739,11578
8740,13704
8741,5486
8742,6940
8743,7859
8744,13052
8745,8106
8746,1040
8747,2329
8748,8162
8749,14858
8750,7997
8751,14869
8752,4585
8753,5600
8754,8095
8755,13623
8756,9814
8757,1680
8758,8907
8759,7905
8760,11867
8761,2834
8762,14146
8763,5562
8764,6777
8765,6639
8766,1003
8767,3714
8768,7605
8769,13467
8770,5252
8771,1847
8772,14925
8773,9821
8774,3530
8775,10640
8776,8518
8777,11100
8778,4142
8779,9216
8780,11022
8781,161
8782,12710
8783,8383
8784,14247
8785,10236
8786,12050
8787,4417
8788,1492
8789,14773
8790,10945
8791,13899
8792,11312
8793,13892
8794,15576
8795,2708
8796,3045
8797,1816
8798,8453
8799,4941
8800,4458
8801,3504
8802,5313
8803,10350
8804,15564
8805,14064
8806,14040
8807,3127
8808,3575
8809,3422
8810,2304
8811,9570
8812,1120
8813,4205
8814,5065
8815,8168
8816,11647
8817,10473
8818,13485
8819,981
8820,9602
8821,7666
8822,13160
8823,8375
8824,11285
8825,3633
8826,6723
8827,9153
8828,15530
8829,937
8830,6083
8831,11438
8832,6562
8833,6166
8834,1705
8835,11186
8836,2967
8837,7448
8838,6512
8839,13124
8840,3640
8841,15053
8842,12826
8843,15664
8844,6229
8845,13065
8846,1464
8847,4163
8848,10639
8849,3586
8850,211
8851,11099
8852,13226
8853,11650
8854,6367
8855,15587
8856,10106
8857,7574
8858,5638
8859,2608
8860,994
8861,14541
8862,6197
8863,3085
8864,5506
8865,4026
8866,8230
8867,353
8868,4957
8869,3724
8870,11116
8871,6317
8872,11642
8873,10747
8874,14299
8875,2654
8876,6310
8877,9904
8878,10297
8879,13511
8880,5698
8881,7265
8882,1428
8883,3848
8884,15025
8885,3066
8886,15177
8887,3327
8888,0
8889,11443
8890,4283
8891,10605
8892,1087
8893,10028
8894,10253
8895,2710
8896,5916
8897,2983
8898,8316
8899,6054
8900,9134
8901,14336
8902,1346
8903,2174
8904,1749
8905,9872
8906,14884
8907,4060
8908,5796
8909,10898
8910,9448
8911,6186
8912,6147
8913,4904
8914,12744
8915,12707
8916,1627
8917,8356
8918,4304
8919,2542
8920,3215
8921,7490
8922,1479
8923,9985
8924,8749
8925,14799
8926,3452
8927,9915
8928,9296
8929,1894
8930,9195
8931,11225
8932,10205
8933,7008
8934,13364
8935,4917
8936,1611
8937,417
8938,3172
8939,11260
8940,620
8941,13835
8942,13365
8943,11722
8944,9674
8945,8824
8946,7762
8947,9598
8948,2487
8949,3629
8950,15711
8951,3872
8952,12279
8953,11574
8954,6378
8955,2548
8956,4031
8957,4741
8958,208
8959,236
8960,734
8961,5673
8962,1360
8963,5736
8964,12161
8965,5935
8966,5675
8967,7253
8968,159
8969,11243
8970,13709
8971,15341
8972,9272
8973,11795
8974,2895
8975,1990
8976,6993
8977,7821
8978,9466
8979,8354
8980,2360
8981,11408
8982,5037
8983,5918
8984,5055
8985,5159
8986,12214
8987,14522
8988,13134
8989,777
8990,8022
8991,15223
8992,13416
8993,12427
8994,2344
8995,5243
8996,11964
8997,5430
8998,12569
8999,4529
9000,7382
9001,8677
9002,11752
9003,10616
9004,1550
9005,505
9006,12834
9007,444
9008,2604
9009,11086
9010,12711
9011,14337
9012,5263
9013,1440
9014,7493
9015,12006
9016,9582
9017,12326
9018,9507
9019,1399
9020,1136
9021,4284
9022,11108
9023,10694
9024,11364
9025,12960
9026,152
9027,14378
9028,4464
9029,145
9030,13769
9031,10954
9032,2120
9033,6996
9034,12039
9035,9491
9036,9990
9037,2124
9038,10561
9039,13186
9040,13175
9041,2458
9042,1979
9043,7260
9044,5602
9045,4086
9046,14284
9047,3209
9048,9544
9049,8623
9050,8775
9051,13299
9052,15051
9053,11656
9054,822
9055,658
9056,11167
9057,13029
9058,11013
9059,2861
9060,3874
9061,9279
9062,2725
9063,13524
9064,2229
9065,15052
9066,4744
9067,15131
9068,1948
9069,924
9070,15425
9071,14772
9072,10791
9073,3449
9074,2002
9075,4183
9076,15389
9077,6532
9078,12720
9079,13893
9080,10505
9081,10400
9082,8472
9083,13005
9084,12658
9085,9928
9086,8070
9087,7873
9088,5915
9089,3893
9090,9352
9091,3058
9092,12815
9093,4083
9094,1395
9095,4355
9096,400
9097,4431
9098,665
9099,12532
9100,251
9101,6109
9102,12643
9103,3590
9104,1244
9105,6891
9106,15150
9107,8932
9108,6875
9109,4057
9110,9235
9111,2364
9112,11422
9113,2744
9114,5881
9115,7423
9116,6400
9117,12185
9118,662
9119,151
9120,8680
9121,14135
9122,11501
9123,11738
9124,8867
9125,201
9126,12688
9127,12732
9128,2792
9129,8142
9130,11706
9131,2088
9132,15474
9133,12217
9134,4091
9135,15135
9136,12917
9137,11162
9138,8983
9139,12873
9140,10677
9141,5579
9142,5606
9143,6584
9144,7579
9145,1688
9146,15688
9147,12666
9148,11787
9149,3018
9150,8701
9151,9600
9152,13241
9153,4932
9154,15139
9155,13128
9156,3558
9157,4384
9158,1229
9159,13422
9160,10812
9161,10776
9162,12889
9163,13723
9164,12497
9165,6120
9166,4906
9167,1570
9168,3542
9169,3254
9170,6001
9171,5227
9172,13669
9173,8187
9174,1474
9175,14918
9176,9595
9177,9661
9178,15245
9179,7614
9180,346
9181,11776
9182,9701
9183,4651
9184,15121
9185,7153
9186,11035
9187,5223
9188,13112
9189,3220
9190,2777
9191,4772
9192,10748
9193,13396
9194,3188
9195,10430
9196,12626
9197,15349
9198,851
9199,12284
9200,3852
9201,884
9202,8511
9203,6119
9204,3905
9205,7012
9206,13867
9207,7148
9208,4945
9209,5681
9210,2951
9211,13331
9212,12795
9213,14072
9214,4167
9215,15126
9216,4193
9217,3164
9218,14606
9219,14502
9220,1134
9221,5797
9222,2884
9223,863
9224,13591
9225,1431
9226,2912
9227,13909
9228,7989
9229,7209
9230,5537
9231,10046
9232,8497
9233,8889
9234,3325
9235,1420
9236,140
9237,2717
9238,5701
9239,13371
9240,12446
9241,6514
9242,10568
9243,14047
9244,12971
9245,660
9246,10461
9247,2851
9248,9234
9249,4222
9250,10814
9251,14127
9252,13234
9253,4640
9254,14140
9255,11219
9256,12874
9257,5351
9258,811
9259,8471
9260,3079
9261,7439
9262,2070
9263,6972
9264,15700
9265,14010
9266,7672
9267,13034
9268,5149
9269,15695
9270,2292
9271,1307
9272,3469
9273,1743
9274,2870
9275,9870
9276,585
9277,1321
9278,14584
9279,1404
9280,4712
9281,6176
9282,5979
9283,14224
9284,9609
9285,3091
9286,2158
9287,14320
9288,12382
9289,4105
9290,7848
9291,4471
9292,10893
9293,15678
9294,14214
9295,1747
9296,6693
9297,1284
9298,14847
9299,7094
9300,7377
9301,4216
9302,12351
9303,8742
9304,10986
9305,4684
9306,21
9307,9091
9308,11923
9309,2064
9310,5699
9311,11815
9312,3713
9313,7908
9314,1606
9315,3920
9316,15737
9317,6935
9318,7038
9319,15093
9320,13210
9321,11081
9322,13516
9323,7563
9324,13171
9325,57
9326,2381
9327,5933
9328,15027
9329,7892
9330,13984
9331,9999
9332,2152
9333,12594
9334,7959
9335,12550
9336,13945
9337,108
9338,5285
9339,7720
9340,3376
9341,14854
9342,13494
9343,2097
9344,15161
9345,11446
9346,11757
9347,11523
9348,3239
9349,14153
9350,11879
9351,3142
9352,4350
9353,10141
9354,5912
9355,10361
9356,2996
9357,14125
9358,5077
9359,8312
9360,4285
9361,10397
9362,3869
9363,7817
9364,11667
9365,4332
9366,14015
9367,10221
9368,11249
9369,4166
9370,14797
9371,8601
9372,14898
9373,6322
9374,976
9375,6760
9376,95
9377,2929
9378,9853
9379,10742
9380,14107
9381,8649
9382,15654
9383,14398
9384,3522
9385,8296
9386,8088
9387,2732
9388,6989
9389,10894
9390,7033
9391,1455
9392,5501
9393,2843
9394,7533
9395,7902
9396,7558
9397,4006
9398,7719
9399,10412
9400,14293
9401,6377
9402,8757
9403,12786
9404,2811
9405,11822
9406,3353
9407,957
9408,11653
9409,3040
9410,27
9411,13619
9412,14294
9413,4981
9414,12757
9415,1438
9416,5926
9417,356
9418,6564
9419,12625
9420,9624
9421,11708
9422,14953
9423,8728
9424,2778
9425,902
9426,11347
9427,4944
9428,7371
9429,64
9430,4897
9431,3832
9432,10240
9433,13274
9434,12708
9435,509
9436,10913
9437,11797
9438,4296
9439,3484
9440,19
9441,2393
9442,9193
9443,1424
9444,1372
9445,9802
9446,1843
9447,9243
9448,2580
9449,9512
9450,6531
9451,1071
9452,2584
9453,7443
9454,9537
9455,3357
9456,3126
9457,12543
9458,568
9459,5765
9460,8631
9461,1194
9462,3889
9463,2585
9464,6788
9465,4881
9466,12152
9467,10879
9468,12892
9469,13640
9470,4196
9471,10128
9472,14911
9473,6981
9474,10943
9475,1927
9476,4545
9477,13296
9478,5891
9479,8717
9480,9165
9481,7655
9482,12835
9483,6618
9484,8033
9485,1596
9486,13244
9487,15504
9488,10117
9489,7890
9490,8105
9491,4331
9492,1416
9493,13765
9494,5663
9495,7778
9496,12602
9497,1466
9498,5377
9499,15666
9500,7866
9501,9348
9502,14914
9503,15641
9504,3928
9505,11206
9506,12592
9507,290
9508,13581
9509,4755
9510,3797
9511,13541
9512,1488
9513,12443
9514,2568
9515,4210
9516,7087
9517,8920
9518,8745
9519,8588
9520,10407
9521,4836
9522,5454
9523,13215
9524,3314
9525,14029
9526,3162
9527,7360
9528,1930
9529,7531
9530,7191
9531,9945
9532,3906
9533,6445
9534,15605
9535,4266
9536,5436
9537,971
9538,11513
9539,10987
9540,3168
9541,1299
9542,5755
9543,8262
9544,6508
9545,12255
9546,6201
9547,14298
9548,4354
9549,5025
9550,1037
9551,12075
9552,11859
9553,2098
9554,10148
9555,5187
9556,8267
9557,4379
9558,4720
9559,2407
9560,6060
9561,8590
9562,4393
9563,1022
9564,14350
9565,10703
9566,11737
9567,6889
9568,6594
9569,10787
9570,3723
9571,6150
9572,12370
9573,8593
9574,8278
9575,4580
9576,1075
9577,10310
9578,164
9579,11869
9580,9079
9581,14033
9582,1773
9583,3181
9584,11489
9585,1125
9586,14413
9587,2550
9588,11727
9589,13907
9590,3789
9591,706
9592,13230
9593,5396
9594,11726
9595,15309
9596,10320
9597,974
9598,11040
9599,14287
